Category,Value
milli volts,4.1 voltagem v
milli volts,0.410 voltage m v
milli volts,0.410voltage
milli volts,.410 voltage m v
milli volts,.410 voltagem v
milli volts,5.1 voltagem v
milli volts,0.510 voltage m v
milli volts,0.510voltage
milli volts,.510 voltage m v
milli volts,.510 voltagem v
milli volts,6.1 voltagem v
milli volts,0.610 voltage m v
milli volts,0.610voltage
milli volts,.610 voltage m v
milli volts,.610 voltagem v
milli volts,7.1 voltagem v
milli volts,0.710 voltage m v
milli volts,0.710voltage
milli volts,.710 voltage m v
milli volts,.710 voltagem v
milli volts,8.1 voltagem v
milli volts,0.810 voltage m v
milli volts,0.810voltage
milli volts,.810 voltage m v
milli volts,.810 voltagem v
milli volts,9.1 voltagem v
milli volts,0.910 voltage m v
milli volts,0.910voltage
milli volts,.910 voltage m v
milli volts,.910 voltagem v
milli volts,1 voltage
milli volts,1voltage
milli volts,1 to 6 voltage
milli volts,2 voltage
milli volts,2voltage
milli volts,2 to 7 voltage
milli volts,3 voltage
milli volts,3voltage
milli volts,3 to 8 voltage
milli volts,4 voltage
milli volts,4voltage
milli volts,4 to 9 voltage
milli volts,5 voltage
milli volts,5voltage
milli volts,5 to 10 voltage
milli volts,6 voltage
milli volts,6voltage
milli volts,6 to 11 voltage
milli volts,7 voltage
milli volts,7voltage
milli volts,7 to 12 voltage
milli volts,8 voltage
milli volts,8voltage
milli volts,8 to 13 voltage
milli volts,0 mv
milli volts,0mv
milli volts,0 to 20 mv
milli volts,20 mv
milli volts,20mv
milli volts,20 to 40 mv
milli volts,40 mv
milli volts,40mv
milli volts,40 to 60 mv
milli volts,60 mv
milli volts,60mv
milli volts,60 to 80 mv
milli volts,80 mv
milli volts,80mv
milli volts,80 to 100 mv
milli volts,100 mv
milli volts,100mv
milli volts,100 to 120 mv
milli volts,100 voltage mv
milli volts,100 voltagemv
milli volts,100 150 to voltage mv
milli volts,121 voltage mv
milli volts,121 voltagemv
milli volts,121 171 to voltage mv
milli volts,142 voltage mv
milli volts,142 voltagemv
milli volts,142 192 to voltage mv
milli volts,163 voltage mv
milli volts,163 voltagemv
milli volts,163 213 to voltage mv
milli volts,184 voltage mv
milli volts,184 voltagemv
milli volts,184 234 to voltage mv
milli volts,205 voltage mv
milli volts,205 voltagemv
milli volts,205 255 to voltage mv
milli volts,226 voltage mv
milli volts,226 voltagemv
milli volts,226 276 to voltage mv
milli volts,247 voltage mv
milli volts,247 voltagemv
milli volts,247 297 to voltage mv
milli volts,268 voltage mv
milli volts,268 voltagemv
milli volts,268 318 to voltage mv
milli volts,289 voltage mv
milli volts,289 voltagemv
milli volts,289 339 to voltage mv
milli volts,0.1 voltage mv
milli volts,0.8 voltage mv
milli volts,1.5 voltage mv
milli volts,2.2 voltage mv
milli volts,2.9 voltage mv
milli volts,3.6 voltage mv
milli volts,4.3 voltage mv
milli volts,5.0 voltage mv
milli volts,5.7 voltage mv
milli volts,6.4 voltage mv
milli volts,7.1 voltage mv
milli volts,7.8 voltage mv
milli volts,8.5 voltage mv
milli volts,9.2 voltage mv
milli volts,9.9 voltage mv
milli volts,0.1 voltagemv
milli volts,0.010 voltage mv
milli volts,0.010voltage
milli volts,.010 voltage mv
milli volts,.010 voltagemv
milli volts,1.1 voltagemv
milli volts,0.110 voltage mv
milli volts,0.110voltage
milli volts,.110 voltage mv
milli volts,.110 voltagemv
milli volts,2.1 voltagemv
milli volts,0.210 voltage mv
milli volts,0.210voltage
milli volts,.210 voltage mv
milli volts,.210 voltagemv
milli volts,3.1 voltagemv
milli volts,0.310 voltage mv
milli volts,0.310voltage
milli volts,.310 voltage mv
milli volts,.310 voltagemv
milli volts,4.1 voltagemv
milli volts,0.410 voltage mv
milli volts,0.410voltage
milli volts,.410 voltage mv
milli volts,.410 voltagemv
milli volts,5.1 voltagemv
milli volts,0.510 voltage mv
milli volts,0.510voltage
milli volts,.510 voltage mv
milli volts,.510 voltagemv
milli volts,6.1 voltagemv
milli volts,0.610 voltage mv
milli volts,0.610voltage
milli volts,.610 voltage mv
milli volts,.610 voltagemv
milli volts,7.1 voltagemv
milli volts,0.710 voltage mv
milli volts,0.710voltage
milli volts,.710 voltage mv
milli volts,.710 voltagemv
milli volts,8.1 voltagemv
milli volts,0.810 voltage mv
milli volts,0.810voltage
milli volts,.810 voltage mv
milli volts,.810 voltagemv
milli volts,9.1 voltagemv
milli volts,0.910 voltage mv
milli volts,0.910voltage
milli volts,.910 voltage mv
milli volts,.910 voltagemv
milli volts,1 voltage
milli volts,1voltage
milli volts,1 to 6 voltage
milli volts,2 voltage
milli volts,2voltage
milli volts,2 to 7 voltage
milli volts,3 voltage
milli volts,3voltage
milli volts,3 to 8 voltage
milli volts,4 voltage
milli volts,4voltage
milli volts,4 to 9 voltage
milli volts,5 voltage
milli volts,5voltage
milli volts,5 to 10 voltage
milli volts,6 voltage
milli volts,6voltage
milli volts,6 to 11 voltage
milli volts,7 voltage
milli volts,7voltage
milli volts,7 to 12 voltage
milli volts,8 voltage
milli volts,8voltage
milli volts,8 to 13 voltage
milli volts,0 m V
milli volts,0m V
milli volts,0 to 20 m V
milli volts,20 m V
milli volts,20m V
milli volts,20 to 40 m V
milli volts,40 m V
milli volts,40m V
milli volts,40 to 60 m V
milli volts,60 m V
milli volts,60m V
milli volts,60 to 80 m V
milli volts,80 m V
milli volts,80m V
milli volts,80 to 100 m V
milli volts,100 m V
milli volts,100m V
milli volts,100 to 120 m V
milli volts,100 voltage m V
milli volts,100 voltagem V
milli volts,100 150 to voltage m V
milli volts,121 voltage m V
milli volts,121 voltagem V
milli volts,121 171 to voltage m V
milli volts,142 voltage m V
milli volts,142 voltagem V
milli volts,142 192 to voltage m V
milli volts,163 voltage m V
milli volts,163 voltagem V
milli volts,163 213 to voltage m V
milli volts,184 voltage m V
milli volts,184 voltagem V
milli volts,184 234 to voltage m V
milli volts,205 voltage m V
milli volts,205 voltagem V
milli volts,205 255 to voltage m V
milli volts,226 voltage m V
milli volts,226 voltagem V
milli volts,226 276 to voltage m V
milli volts,247 voltage m V
milli volts,247 voltagem V
milli volts,247 297 to voltage m V
milli volts,268 voltage m V
milli volts,268 voltagem V
milli volts,268 318 to voltage m V
milli volts,289 voltage m V
milli volts,289 voltagem V
milli volts,289 339 to voltage m V
milli volts,0.1 voltage m V
milli volts,0.8 voltage m V
milli volts,1.5 voltage m V
milli volts,2.2 voltage m V
milli volts,2.9 voltage m V
milli volts,3.6 voltage m V
milli volts,4.3 voltage m V
milli volts,5.0 voltage m V
milli volts,5.7 voltage m V
milli volts,6.4 voltage m V
milli volts,7.1 voltage m V
milli volts,7.8 voltage m V
milli volts,8.5 voltage m V
milli volts,9.2 voltage m V
milli volts,9.9 voltage m V
milli volts,0.1 voltagem V
milli volts,0.010 voltage m V
milli volts,0.010voltage
milli volts,.010 voltage m V
milli volts,.010 voltagem V
milli volts,1.1 voltagem V
milli volts,0.110 voltage m V
milli volts,0.110voltage
milli volts,.110 voltage m V
milli volts,.110 voltagem V
milli volts,2.1 voltagem V
milli volts,0.210 voltage m V
milli volts,0.210voltage
milli volts,.210 voltage m V
milli volts,.210 voltagem V
milli volts,3.1 voltagem V
milli volts,0.310 voltage m V
milli volts,0.310voltage
milli volts,.310 voltage m V
milli volts,.310 voltagem V
milli volts,4.1 voltagem V
milli volts,0.410 voltage m V
milli volts,0.410voltage
milli volts,.410 voltage m V
milli volts,.410 voltagem V
milli volts,5.1 voltagem V
milli volts,0.510 voltage m V
milli volts,0.510voltage
milli volts,.510 voltage m V
milli volts,.510 voltagem V
milli volts,6.1 voltagem V
milli volts,0.610 voltage m V
milli volts,0.610voltage
milli volts,.610 voltage m V
milli volts,.610 voltagem V
milli volts,7.1 voltagem V
milli volts,0.710 voltage m V
milli volts,0.710voltage
milli volts,.710 voltage m V
milli volts,.710 voltagem V
milli volts,8.1 voltagem V
milli volts,0.810 voltage m V
milli volts,0.810voltage
milli volts,.810 voltage m V
milli volts,.810 voltagem V
milli volts,9.1 voltagem V
milli volts,0.910 voltage m V
milli volts,0.910voltage
milli volts,.910 voltage m V
milli volts,.910 voltagem V
milli volts,1 voltage
milli volts,1voltage
milli volts,1 to 6 voltage
milli volts,2 voltage
milli volts,2voltage
milli volts,2 to 7 voltage
milli volts,3 voltage
milli volts,3voltage
milli volts,3 to 8 voltage
milli volts,4 voltage
milli volts,4voltage
milli volts,4 to 9 voltage
milli volts,5 voltage
milli volts,5voltage
milli volts,5 to 10 voltage
milli volts,6 voltage
milli volts,6voltage
milli volts,6 to 11 voltage
milli volts,7 voltage
milli volts,7voltage
milli volts,7 to 12 voltage
milli volts,8 voltage
milli volts,8voltage
milli volts,8 to 13 voltage
milli volts,0 mV
milli volts,0mV
milli volts,0 to 20 mV
milli volts,20 mV
milli volts,20mV
milli volts,20 to 40 mV
milli volts,40 mV
milli volts,40mV
milli volts,40 to 60 mV
milli volts,60 mV
milli volts,60mV
milli volts,60 to 80 mV
milli volts,80 mV
milli volts,80mV
milli volts,80 to 100 mV
milli volts,100 mV
milli volts,100mV
milli volts,100 to 120 mV
milli volts,100 voltage mV
milli volts,100 voltagemV
milli volts,100 150 to voltage mV
milli volts,121 voltage mV
milli volts,121 voltagemV
milli volts,121 171 to voltage mV
milli volts,142 voltage mV
milli volts,142 voltagemV
milli volts,142 192 to voltage mV
milli volts,163 voltage mV
milli volts,163 voltagemV
milli volts,163 213 to voltage mV
milli volts,184 voltage mV
milli volts,184 voltagemV
milli volts,184 234 to voltage mV
milli volts,205 voltage mV
milli volts,205 voltagemV
milli volts,205 255 to voltage mV
milli volts,226 voltage mV
milli volts,226 voltagemV
milli volts,226 276 to voltage mV
milli volts,247 voltage mV
milli volts,247 voltagemV
milli volts,247 297 to voltage mV
milli volts,268 voltage mV
milli volts,268 voltagemV
milli volts,268 318 to voltage mV
milli volts,289 voltage mV
milli volts,289 voltagemV
milli volts,289 339 to voltage mV
milli volts,0.1 voltage mV
milli volts,0.8 voltage mV
milli volts,1.5 voltage mV
milli volts,2.2 voltage mV
milli volts,2.9 voltage mV
milli volts,3.6 voltage mV
milli volts,4.3 voltage mV
milli volts,5.0 voltage mV
milli volts,5.7 voltage mV
milli volts,6.4 voltage mV
milli volts,7.1 voltage mV
milli volts,7.8 voltage mV
milli volts,8.5 voltage mV
milli volts,9.2 voltage mV
milli volts,9.9 voltage mV
milli volts,0.1 voltagemV
milli volts,0.010 voltage mV
milli volts,0.010voltage
milli volts,.010 voltage mV
milli volts,.010 voltagemV
milli volts,1.1 voltagemV
milli volts,0.110 voltage mV
milli volts,0.110voltage
milli volts,.110 voltage mV
milli volts,.110 voltagemV
milli volts,2.1 voltagemV
milli volts,0.210 voltage mV
milli volts,0.210voltage
milli volts,.210 voltage mV
milli volts,.210 voltagemV
milli volts,3.1 voltagemV
milli volts,0.310 voltage mV
milli volts,0.310voltage
milli volts,.310 voltage mV
milli volts,.310 voltagemV
milli volts,4.1 voltagemV
milli volts,0.410 voltage mV
milli volts,0.410voltage
milli volts,.410 voltage mV
milli volts,.410 voltagemV
milli volts,5.1 voltagemV
milli volts,0.510 voltage mV
milli volts,0.510voltage
milli volts,.510 voltage mV
milli volts,.510 voltagemV
milli volts,6.1 voltagemV
milli volts,0.610 voltage mV
milli volts,0.610voltage
milli volts,.610 voltage mV
milli volts,.610 voltagemV
milli volts,7.1 voltagemV
milli volts,0.710 voltage mV
milli volts,0.710voltage
milli volts,.710 voltage mV
milli volts,.710 voltagemV
milli volts,8.1 voltagemV
milli volts,0.810 voltage mV
milli volts,0.810voltage
milli volts,.810 voltage mV
milli volts,.810 voltagemV
milli volts,9.1 voltagemV
milli volts,0.910 voltage mV
milli volts,0.910voltage
milli volts,.910 voltage mV
milli volts,.910 voltagemV
milli volts,1 voltage
milli volts,1voltage
milli volts,1 to 6 voltage
milli volts,2 voltage
milli volts,2voltage
milli volts,2 to 7 voltage
milli volts,3 voltage
milli volts,3voltage
milli volts,3 to 8 voltage
milli volts,4 voltage
milli volts,4voltage
milli volts,4 to 9 voltage
milli volts,5 voltage
milli volts,5voltage
milli volts,5 to 10 voltage
milli volts,6 voltage
milli volts,6voltage
milli volts,6 to 11 voltage
milli volts,7 voltage
milli volts,7voltage
milli volts,7 to 12 voltage
milli volts,8 voltage
milli volts,8voltage
milli volts,8 to 13 voltage
milli volts,0 m voltage
milli volts,0m voltage
milli volts,0 to 20 m voltage
milli volts,20 m voltage
milli volts,20m voltage
milli volts,20 to 40 m voltage
milli volts,40 m voltage
milli volts,40m voltage
milli volts,40 to 60 m voltage
milli volts,60 m voltage
milli volts,60m voltage
milli volts,60 to 80 m voltage
milli volts,80 m voltage
milli volts,80m voltage
milli volts,80 to 100 m voltage
milli volts,100 m voltage
milli volts,100m voltage
milli volts,100 to 120 m voltage
milli volts,100 voltage m voltage
milli volts,100 voltagem voltage
milli volts,100 150 to voltage m voltage
milli volts,121 voltage m voltage
milli volts,121 voltagem voltage
milli volts,121 171 to voltage m voltage
milli volts,142 voltage m voltage
milli volts,142 voltagem voltage
milli volts,142 192 to voltage m voltage
milli volts,163 voltage m voltage
milli volts,163 voltagem voltage
milli volts,163 213 to voltage m voltage
milli volts,184 voltage m voltage
milli volts,184 voltagem voltage
milli volts,184 234 to voltage m voltage
milli volts,205 voltage m voltage
milli volts,205 voltagem voltage
milli volts,205 255 to voltage m voltage
milli volts,226 voltage m voltage
milli volts,226 voltagem voltage
milli volts,226 276 to voltage m voltage
milli volts,247 voltage m voltage
milli volts,247 voltagem voltage
milli volts,247 297 to voltage m voltage
milli volts,268 voltage m voltage
milli volts,268 voltagem voltage
milli volts,268 318 to voltage m voltage
milli volts,289 voltage m voltage
milli volts,289 voltagem voltage
milli volts,289 339 to voltage m voltage
milli volts,0.1 voltage m voltage
milli volts,0.8 voltage m voltage
milli volts,1.5 voltage m voltage
milli volts,2.2 voltage m voltage
milli volts,2.9 voltage m voltage
milli volts,3.6 voltage m voltage
milli volts,4.3 voltage m voltage
milli volts,5.0 voltage m voltage
milli volts,5.7 voltage m voltage
milli volts,6.4 voltage m voltage
milli volts,7.1 voltage m voltage
milli volts,7.8 voltage m voltage
milli volts,8.5 voltage m voltage
milli volts,9.2 voltage m voltage
milli volts,9.9 voltage m voltage
milli volts,0.1 voltagem voltage
milli volts,0.010 voltage m voltage
milli volts,0.010voltage
milli volts,.010 voltage m voltage
milli volts,.010 voltagem voltage
milli volts,1.1 voltagem voltage
milli volts,0.110 voltage m voltage
milli volts,0.110voltage
milli volts,.110 voltage m voltage
milli volts,.110 voltagem voltage
milli volts,2.1 voltagem voltage
milli volts,0.210 voltage m voltage
milli volts,0.210voltage
milli volts,.210 voltage m voltage
milli volts,.210 voltagem voltage
milli volts,3.1 voltagem voltage
milli volts,0.310 voltage m voltage
milli volts,0.310voltage
milli volts,.310 voltage m voltage
milli volts,.310 voltagem voltage
milli volts,4.1 voltagem voltage
milli volts,0.410 voltage m voltage
milli volts,0.410voltage
milli volts,.410 voltage m voltage
milli volts,.410 voltagem voltage
milli volts,5.1 voltagem voltage
milli volts,0.510 voltage m voltage
milli volts,0.510voltage
milli volts,.510 voltage m voltage
milli volts,.510 voltagem voltage
milli volts,6.1 voltagem voltage
milli volts,0.610 voltage m voltage
milli volts,0.610voltage
milli volts,.610 voltage m voltage
milli volts,.610 voltagem voltage
milli volts,7.1 voltagem voltage
milli volts,0.710 voltage m voltage
milli volts,0.710voltage
milli volts,.710 voltage m voltage
milli volts,.710 voltagem voltage
milli volts,8.1 voltagem voltage
milli volts,0.810 voltage m voltage
milli volts,0.810voltage
milli volts,.810 voltage m voltage
milli volts,.810 voltagem voltage
milli volts,9.1 voltagem voltage
milli volts,0.910 voltage m voltage
milli volts,0.910voltage
milli volts,.910 voltage m voltage
milli volts,.910 voltagem voltage
milli volts,1 voltage
milli volts,1voltage
milli volts,1 to 6 voltage
milli volts,2 voltage
milli volts,2voltage
milli volts,2 to 7 voltage
milli volts,3 voltage
milli volts,3voltage
milli volts,3 to 8 voltage
milli volts,4 voltage
milli volts,4voltage
milli volts,4 to 9 voltage
milli volts,5 voltage
milli volts,5voltage
milli volts,5 to 10 voltage
milli volts,6 voltage
milli volts,6voltage
milli volts,6 to 11 voltage
milli volts,7 voltage
milli volts,7voltage
milli volts,7 to 12 voltage
milli volts,8 voltage
milli volts,8voltage
milli volts,8 to 13 voltage
milli volts,0 mvoltage
milli volts,0mvoltage
milli volts,0 to 20 mvoltage
milli volts,20 mvoltage
milli volts,20mvoltage
milli volts,20 to 40 mvoltage
