Category,Value
micro farads,0.105 microF
micro farads,7microF
micro farads,0.105 to 17 microF
micro farads,0.12 microF
micro farads,8microF
micro farads,0.12 to 18 microF
micro farads,0.135 microF
micro farads,9microF
micro farads,0.135 to 19 microF
micro farads,1 micro farads
micro farads,1micro farads
micro farads,1 to 6 micro farads
micro farads,2 micro farads
micro farads,2micro farads
micro farads,2 to 7 micro farads
micro farads,3 micro farads
micro farads,3micro farads
micro farads,3 to 8 micro farads
micro farads,4 micro farads
micro farads,4micro farads
micro farads,4 to 9 micro farads
micro farads,5 micro farads
micro farads,5micro farads
micro farads,5 to 10 micro farads
micro farads,6 micro farads
micro farads,6micro farads
micro farads,6 to 11 micro farads
micro farads,7 micro farads
micro farads,7micro farads
micro farads,7 to 12 micro farads
micro farads,8 micro farads
micro farads,8micro farads
micro farads,8 to 13 micro farads
micro farads,0 micro farads
micro farads,0micro farads
micro farads,0 to 20 micro farads
micro farads,20 micro farads
micro farads,20micro farads
micro farads,20 to 40 micro farads
micro farads,40 micro farads
micro farads,40micro farads
micro farads,40 to 60 micro farads
micro farads,60 micro farads
micro farads,60micro farads
micro farads,60 to 80 micro farads
micro farads,80 micro farads
micro farads,80micro farads
micro farads,80 to 100 micro farads
micro farads,100 micro farads
micro farads,100micro farads
micro farads,100 to 120 micro farads
micro farads,100 micro farads
micro farads,100micro farads
micro farads,100 to 150 micro farads
micro farads,121 micro farads
micro farads,121micro farads
micro farads,121 to 171 micro farads
micro farads,142 micro farads
micro farads,142micro farads
micro farads,142 to 192 micro farads
micro farads,163 micro farads
micro farads,163micro farads
micro farads,163 to 213 micro farads
micro farads,184 micro farads
micro farads,184micro farads
micro farads,184 to 234 micro farads
micro farads,205 micro farads
micro farads,205micro farads
micro farads,205 to 255 micro farads
micro farads,226 micro farads
micro farads,226micro farads
micro farads,226 to 276 micro farads
micro farads,247 micro farads
micro farads,247micro farads
micro farads,247 to 297 micro farads
micro farads,268 micro farads
micro farads,268micro farads
micro farads,268 to 318 micro farads
micro farads,289 micro farads
micro farads,289micro farads
micro farads,289 to 339 micro farads
micro farads,0.0 micro farads
micro farads,0micro farads
micro farads,0.005 micro farads
micro farads,1micro farads
micro farads,0.01 micro farads
micro farads,2micro farads
micro farads,0.015 micro farads
micro farads,3micro farads
micro farads,0.02 micro farads
micro farads,4micro farads
micro farads,0.025 micro farads
micro farads,5micro farads
micro farads,0.03 micro farads
micro farads,6micro farads
micro farads,0.035 micro farads
micro farads,7micro farads
micro farads,0.04 micro farads
micro farads,8micro farads
micro farads,0.045 micro farads
micro farads,9micro farads
micro farads,0.0 micro farads
micro farads,0micro farads
micro farads,0.0 to 10 micro farads
micro farads,0.015 micro farads
micro farads,1micro farads
micro farads,0.015 to 11 micro farads
micro farads,0.03 micro farads
micro farads,2micro farads
micro farads,0.03 to 12 micro farads
micro farads,0.045 micro farads
micro farads,3micro farads
micro farads,0.045 to 13 micro farads
micro farads,0.06 micro farads
micro farads,4micro farads
micro farads,0.06 to 14 micro farads
micro farads,0.075 micro farads
micro farads,5micro farads
micro farads,0.075 to 15 micro farads
micro farads,0.09 micro farads
micro farads,6micro farads
micro farads,0.09 to 16 micro farads
micro farads,0.105 micro farads
micro farads,7micro farads
micro farads,0.105 to 17 micro farads
micro farads,0.12 micro farads
micro farads,8micro farads
micro farads,0.12 to 18 micro farads
micro farads,0.135 micro farads
micro farads,9micro farads
micro farads,0.135 to 19 micro farads
micro farads,1 microfarads
micro farads,1microfarads
micro farads,1 to 6 microfarads
micro farads,2 microfarads
micro farads,2microfarads
micro farads,2 to 7 microfarads
micro farads,3 microfarads
micro farads,3microfarads
micro farads,3 to 8 microfarads
micro farads,4 microfarads
micro farads,4microfarads
micro farads,4 to 9 microfarads
micro farads,5 microfarads
micro farads,5microfarads
micro farads,5 to 10 microfarads
micro farads,6 microfarads
micro farads,6microfarads
micro farads,6 to 11 microfarads
micro farads,7 microfarads
micro farads,7microfarads
micro farads,7 to 12 microfarads
micro farads,8 microfarads
micro farads,8microfarads
micro farads,8 to 13 microfarads
micro farads,0 microfarads
micro farads,0microfarads
micro farads,0 to 20 microfarads
micro farads,20 microfarads
micro farads,20microfarads
micro farads,20 to 40 microfarads
micro farads,40 microfarads
micro farads,40microfarads
micro farads,40 to 60 microfarads
micro farads,60 microfarads
micro farads,60microfarads
micro farads,60 to 80 microfarads
micro farads,80 microfarads
micro farads,80microfarads
micro farads,80 to 100 microfarads
micro farads,100 microfarads
micro farads,100microfarads
micro farads,100 to 120 microfarads
micro farads,100 microfarads
micro farads,100microfarads
micro farads,100 to 150 microfarads
micro farads,121 microfarads
micro farads,121microfarads
micro farads,121 to 171 microfarads
micro farads,142 microfarads
micro farads,142microfarads
micro farads,142 to 192 microfarads
micro farads,163 microfarads
micro farads,163microfarads
micro farads,163 to 213 microfarads
micro farads,184 microfarads
micro farads,184microfarads
micro farads,184 to 234 microfarads
micro farads,205 microfarads
micro farads,205microfarads
micro farads,205 to 255 microfarads
micro farads,226 microfarads
micro farads,226microfarads
micro farads,226 to 276 microfarads
micro farads,247 microfarads
micro farads,247microfarads
micro farads,247 to 297 microfarads
micro farads,268 microfarads
micro farads,268microfarads
micro farads,268 to 318 microfarads
micro farads,289 microfarads
micro farads,289microfarads
micro farads,289 to 339 microfarads
micro farads,0.0 microfarads
micro farads,0microfarads
micro farads,0.005 microfarads
micro farads,1microfarads
micro farads,0.01 microfarads
micro farads,2microfarads
micro farads,0.015 microfarads
micro farads,3microfarads
micro farads,0.02 microfarads
micro farads,4microfarads
micro farads,0.025 microfarads
micro farads,5microfarads
micro farads,0.03 microfarads
micro farads,6microfarads
micro farads,0.035 microfarads
micro farads,7microfarads
micro farads,0.04 microfarads
micro farads,8microfarads
micro farads,0.045 microfarads
micro farads,9microfarads
micro farads,0.0 microfarads
micro farads,0microfarads
micro farads,0.0 to 10 microfarads
micro farads,0.015 microfarads
micro farads,1microfarads
micro farads,0.015 to 11 microfarads
micro farads,0.03 microfarads
micro farads,2microfarads
micro farads,0.03 to 12 microfarads
micro farads,0.045 microfarads
micro farads,3microfarads
micro farads,0.045 to 13 microfarads
micro farads,0.06 microfarads
micro farads,4microfarads
micro farads,0.06 to 14 microfarads
micro farads,0.075 microfarads
micro farads,5microfarads
micro farads,0.075 to 15 microfarads
micro farads,0.09 microfarads
micro farads,6microfarads
micro farads,0.09 to 16 microfarads
micro farads,0.105 microfarads
micro farads,7microfarads
micro farads,0.105 to 17 microfarads
micro farads,0.12 microfarads
micro farads,8microfarads
micro farads,0.12 to 18 microfarads
micro farads,0.135 microfarads
micro farads,9microfarads
micro farads,0.135 to 19 microfarads
micro farads,1 micro Farads
micro farads,1micro Farads
micro farads,1 to 6 micro Farads
micro farads,2 micro Farads
micro farads,2micro Farads
micro farads,2 to 7 micro Farads
micro farads,3 micro Farads
micro farads,3micro Farads
micro farads,3 to 8 micro Farads
micro farads,4 micro Farads
micro farads,4micro Farads
micro farads,4 to 9 micro Farads
micro farads,5 micro Farads
micro farads,5micro Farads
micro farads,5 to 10 micro Farads
micro farads,6 micro Farads
micro farads,6micro Farads
micro farads,6 to 11 micro Farads
micro farads,7 micro Farads
micro farads,7micro Farads
micro farads,7 to 12 micro Farads
micro farads,8 micro Farads
micro farads,8micro Farads
micro farads,8 to 13 micro Farads
micro farads,0 micro Farads
micro farads,0micro Farads
micro farads,0 to 20 micro Farads
micro farads,20 micro Farads
micro farads,20micro Farads
micro farads,20 to 40 micro Farads
micro farads,40 micro Farads
micro farads,40micro Farads
micro farads,40 to 60 micro Farads
micro farads,60 micro Farads
micro farads,60micro Farads
micro farads,60 to 80 micro Farads
micro farads,80 micro Farads
micro farads,80micro Farads
micro farads,80 to 100 micro Farads
micro farads,100 micro Farads
micro farads,100micro Farads
micro farads,100 to 120 micro Farads
micro farads,100 micro Farads
micro farads,100micro Farads
micro farads,100 to 150 micro Farads
micro farads,121 micro Farads
micro farads,121micro Farads
micro farads,121 to 171 micro Farads
micro farads,142 micro Farads
micro farads,142micro Farads
micro farads,142 to 192 micro Farads
micro farads,163 micro Farads
micro farads,163micro Farads
micro farads,163 to 213 micro Farads
micro farads,184 micro Farads
micro farads,184micro Farads
micro farads,184 to 234 micro Farads
micro farads,205 micro Farads
micro farads,205micro Farads
micro farads,205 to 255 micro Farads
micro farads,226 micro Farads
micro farads,226micro Farads
micro farads,226 to 276 micro Farads
micro farads,247 micro Farads
micro farads,247micro Farads
micro farads,247 to 297 micro Farads
micro farads,268 micro Farads
micro farads,268micro Farads
micro farads,268 to 318 micro Farads
micro farads,289 micro Farads
micro farads,289micro Farads
micro farads,289 to 339 micro Farads
micro farads,0.0 micro Farads
micro farads,0micro Farads
micro farads,0.005 micro Farads
micro farads,1micro Farads
micro farads,0.01 micro Farads
micro farads,2micro Farads
micro farads,0.015 micro Farads
micro farads,3micro Farads
micro farads,0.02 micro Farads
micro farads,4micro Farads
micro farads,0.025 micro Farads
micro farads,5micro Farads
micro farads,0.03 micro Farads
micro farads,6micro Farads
micro farads,0.035 micro Farads
micro farads,7micro Farads
micro farads,0.04 micro Farads
micro farads,8micro Farads
micro farads,0.045 micro Farads
micro farads,9micro Farads
micro farads,0.0 micro Farads
micro farads,0micro Farads
micro farads,0.0 to 10 micro Farads
micro farads,0.015 micro Farads
micro farads,1micro Farads
micro farads,0.015 to 11 micro Farads
micro farads,0.03 micro Farads
micro farads,2micro Farads
micro farads,0.03 to 12 micro Farads
micro farads,0.045 micro Farads
micro farads,3micro Farads
micro farads,0.045 to 13 micro Farads
micro farads,0.06 micro Farads
micro farads,4micro Farads
micro farads,0.06 to 14 micro Farads
micro farads,0.075 micro Farads
micro farads,5micro Farads
micro farads,0.075 to 15 micro Farads
micro farads,0.09 micro Farads
micro farads,6micro Farads
micro farads,0.09 to 16 micro Farads
micro farads,0.105 micro Farads
micro farads,7micro Farads
micro farads,0.105 to 17 micro Farads
micro farads,0.12 micro Farads
micro farads,8micro Farads
micro farads,0.12 to 18 micro Farads
micro farads,0.135 micro Farads
micro farads,9micro Farads
micro farads,0.135 to 19 micro Farads
micro farads,1 microFarads
micro farads,1microFarads
micro farads,1 to 6 microFarads
micro farads,2 microFarads
micro farads,2microFarads
micro farads,2 to 7 microFarads
micro farads,3 microFarads
micro farads,3microFarads
micro farads,3 to 8 microFarads
micro farads,4 microFarads
micro farads,4microFarads
micro farads,4 to 9 microFarads
micro farads,5 microFarads
micro farads,5microFarads
micro farads,5 to 10 microFarads
micro farads,6 microFarads
micro farads,6microFarads
micro farads,6 to 11 microFarads
micro farads,7 microFarads
micro farads,7microFarads
micro farads,7 to 12 microFarads
micro farads,8 microFarads
micro farads,8microFarads
micro farads,8 to 13 microFarads
micro farads,0 microFarads
micro farads,0microFarads
micro farads,0 to 20 microFarads
micro farads,20 microFarads
micro farads,20microFarads
micro farads,20 to 40 microFarads
micro farads,40 microFarads
micro farads,40microFarads
micro farads,40 to 60 microFarads
micro farads,60 microFarads
micro farads,60microFarads
micro farads,60 to 80 microFarads
micro farads,80 microFarads
micro farads,80microFarads
micro farads,80 to 100 microFarads
micro farads,100 microFarads
micro farads,100microFarads
micro farads,100 to 120 microFarads
micro farads,100 microFarads
micro farads,100microFarads
micro farads,100 to 150 microFarads
micro farads,121 microFarads
micro farads,121microFarads
micro farads,121 to 171 microFarads
micro farads,142 microFarads
micro farads,142microFarads
micro farads,142 to 192 microFarads
micro farads,163 microFarads
micro farads,163microFarads
micro farads,163 to 213 microFarads
micro farads,184 microFarads
micro farads,184microFarads
micro farads,184 to 234 microFarads
micro farads,205 microFarads
micro farads,205microFarads
micro farads,205 to 255 microFarads
micro farads,226 microFarads
micro farads,226microFarads
micro farads,226 to 276 microFarads
micro farads,247 microFarads
micro farads,247microFarads
micro farads,247 to 297 microFarads
micro farads,268 microFarads
micro farads,268microFarads
micro farads,268 to 318 microFarads
micro farads,289 microFarads
micro farads,289microFarads
micro farads,289 to 339 microFarads
micro farads,0.0 microFarads
micro farads,0microFarads
micro farads,0.005 microFarads
micro farads,1microFarads
micro farads,0.01 microFarads
micro farads,2microFarads
micro farads,0.015 microFarads
micro farads,3microFarads
micro farads,0.02 microFarads
micro farads,4microFarads
micro farads,0.025 microFarads
micro farads,5microFarads
micro farads,0.03 microFarads
micro farads,6microFarads
micro farads,0.035 microFarads
micro farads,7microFarads
micro farads,0.04 microFarads
micro farads,8microFarads
micro farads,0.045 microFarads
micro farads,9microFarads
micro farads,0.0 microFarads
micro farads,0microFarads
micro farads,0.0 to 10 microFarads
micro farads,0.015 microFarads
micro farads,1microFarads
micro farads,0.015 to 11 microFarads
